OCC_CLS,PRIM_OCC,PROP_ADDR,PROP_CITY,PROP_ST,PROP_ZIP,LONGITUDE,LATITUDE
Residential,Single Family Dwelling,6 VOLINO DRIVE,POUGHKEEPSIE,New York,12603,-73.91174573,41.65595701
Residential,Single Family Dwelling,47 STRINGHAM ROAD,POUGHKEEPSIE,New York,12603,-73.79932566,41.65485369
Residential,Single Family Dwelling,9 LUDLOW DRIVE,POUGHKEEPSIE,New York,12603,-73.91824397,41.65604857
Residential,Single Family Dwelling,34 OLD FARMS ROAD,POUGHKEEPSIE,New York,12603,-73.90847451,41.65595295
Residential,Single Family Dwelling,32 HASBROUCK DRIVE,POUGHKEEPSIE,New York,12603,-73.91892143,41.65608455
Residential,Single Family Dwelling,3 BALDWIN ROAD,POUGHKEEPSIE,New York,12603,-73.83709501,41.6552372
Residential,Single Family Dwelling,8 MANOR WAY,POUGHKEEPSIE,New York,12603,-73.91651426,41.65601464
Residential,Single Family Dwelling,35 HAGAN DRIVE,POUGHKEEPSIE,New York,12603,-73.90959642,41.65595916
Residential,Single Family Dwelling,10 ANDREA DRIVE,POUGHKEEPSIE,New York,12603,-73.89335705,41.65581574
Residential,Single Family Dwelling,29 DAISY LANE,POUGHKEEPSIE,New York,12603,-73.86515057,41.65553056
Residential,Single Family Dwelling,5 COLBURN DRIVE,POUGHKEEPSIE,New York,12603,-73.89158193,41.65579453
Residential,Single Family Dwelling,30 HAGAN DRIVE,POUGHKEEPSIE,New York,12603,-73.91043047,41.65598839
Residential,Single Family Dwelling,13 OLD MILL ROAD,POUGHKEEPSIE,New York,12603,-73.87304294,41.6556418
Residential,Single Family Dwelling,2 DALLAS DRIVE,POUGHKEEPSIE,New York,12603,-73.88994847,41.65579934
Residential,Single Family Dwelling,250 SPACKENKILL ROAD,POUGHKEEPSIE,New York,12603,-73.88751364,41.65580333
Residential,Single Family Dwelling,11 OLD MILL ROAD,POUGHKEEPSIE,New York,12603,-73.8734161,41.65568347
Residential,Single Family Dwelling,10 ARBOR HILL DRIVE,POUGHKEEPSIE,New York,12603,-73.86186892,41.65557836
Residential,Single Family Dwelling,12 TWIN HILLS ROAD,POUGHKEEPSIE,New York,12603,-73.89851619,41.6558941
Residential,Single Family Dwelling,20 HIGH ACRES DRIVE,POUGHKEEPSIE,New York,12603,-73.83550485,41.65532564
Residential,Single Family Dwelling,307 SPACKENKILL ROAD,POUGHKEEPSIE,New York,12603,-73.87743368,41.65576028
Residential,Single Family Dwelling,14 PASTURE LANE,POUGHKEEPSIE,New York,12603,-73.91392382,41.65604623
Residential,Single Family Dwelling,52 OLD FARMS ROAD,POUGHKEEPSIE,New York,12603,-73.90619557,41.6560129
Residential,Single Family Dwelling,77 ROUND HILL ROAD,POUGHKEEPSIE,New York,12603,-73.90334383,41.65598196
Residential,Single Family Dwelling,9 OLD MILL ROAD,POUGHKEEPSIE,New York,12603,-73.87374024,41.65572611
Residential,Single Family Dwelling,16 DALEY ROAD,POUGHKEEPSIE,New York,12603,-73.86010299,41.65560728
Residential,Single Family Dwelling,315 SPACKENKILL ROAD,POUGHKEEPSIE,New York,12603,-73.87604367,41.65579536
Residential,Single Family Dwelling,4 VOLINO DRIVE,POUGHKEEPSIE,New York,12603,-73.9113648,41.6560876
Residential,Single Family Dwelling,25 SOUTH VIEW COURT,POUGHKEEPSIE,New York,12603,-73.84377905,41.65542119
Residential,Single Family Dwelling,317 SPACKENKILL ROAD,POUGHKEEPSIE,New York,12603,-73.87565293,41.65579562
Residential,Single Family Dwelling,10 LUDLOW DRIVE,POUGHKEEPSIE,New York,12603,-73.91755287,41.65618799
Residential,Single Family Dwelling,16 MIRON DRIVE,POUGHKEEPSIE,New York,12603,-73.91516756,41.65612757
Residential,Single Family Dwelling,29 HASBROUCK DRIVE,POUGHKEEPSIE,New York,12603,-73.91944217,41.6562261
Residential,Single Family Dwelling,18 FLOWER HILL ROAD,POUGHKEEPSIE,New York,12603,-73.92349539,41.65618478
Residential,Single Family Dwelling,34 KINDERHOOK DRIVE,POUGHKEEPSIE,New York,12603,-73.92014665,41.65623555
Residential,Single Family Dwelling,29 RED OAKS MILL ROAD,POUGHKEEPSIE,New York,12603,-73.86876282,41.65572088
Residential,Single Family Dwelling,313 SPACKENKILL ROAD,POUGHKEEPSIE,New York,12603,-73.87639681,41.65578716
Residential,Single Family Dwelling,305 SPACKENKILL ROAD,POUGHKEEPSIE,New York,12603,-73.87770815,41.6558426
Residential,Single Family Dwelling,78 ROUND HILL ROAD,POUGHKEEPSIE,New York,12603,-73.90257078,41.65604412
Residential,Single Family Dwelling,35 KINDERHOOK DRIVE,POUGHKEEPSIE,New York,12603,-73.9207638,41.65626262
Residential,Single Family Dwelling,185 SMITH ROAD,POUGHKEEPSIE,New York,12603,-73.83079363,41.65535407
Residential,Single Family Dwelling,297 SPACKENKILL ROAD,POUGHKEEPSIE,New York,12603,-73.87909194,41.65587635
Residential,Single Family Dwelling,7 LUDLOW DRIVE,POUGHKEEPSIE,New York,12603,-73.91821239,41.65624132
Residential,Single Family Dwelling,8 COLBURN DRIVE,POUGHKEEPSIE,New York,12603,-73.89250645,41.65600207
Residential,Single Family Dwelling,27 DAISY LANE,POUGHKEEPSIE,New York,12603,-73.86597184,41.65568217
Residential,Single Family Dwelling,295 SPACKENKILL ROAD,POUGHKEEPSIE,New York,12603,-73.87972539,41.65586852
Residential,Single Family Dwelling,301 SPACKENKILL ROAD,POUGHKEEPSIE,New York,12603,-73.87812081,41.65589161
Residential,Single Family Dwelling,8 ANDREA DRIVE,POUGHKEEPSIE,New York,12603,-73.8936473,41.65599627
Residential,Single Family Dwelling,13 MIRON DRIVE,POUGHKEEPSIE,New York,12603,-73.91443853,41.65619434
Residential,Single Family Dwelling,6 MANOR WAY,POUGHKEEPSIE,New York,12603,-73.91604101,41.65623121
Residential,Single Family Dwelling,30 HASBROUCK DRIVE,POUGHKEEPSIE,New York,12603,-73.91886968,41.65626055
Residential,Single Family Dwelling,196 SMITH ROAD,POUGHKEEPSIE,New York,12603,-73.83204588,41.65541634
Residential,Single Family Dwelling,33 OLD FARMS ROAD,POUGHKEEPSIE,New York,12603,-73.9078121,41.65616693
Residential,Single Family Dwelling,3 COLBURN DRIVE,POUGHKEEPSIE,New York,12603,-73.89126553,41.65600098
Residential,Single Family Dwelling,299 SPACKENKILL ROAD,POUGHKEEPSIE,New York,12603,-73.87879632,41.65589498
Residential,Single Family Dwelling,7 PASTURE LANE,POUGHKEEPSIE,New York,12603,-73.91259299,41.6562262
Residential,Single Family Dwelling,18 MILLBANK ROAD,POUGHKEEPSIE,New York,12603,-73.90449323,41.65610362
Residential,Single Family Dwelling,12 ROMCA ROAD,POUGHKEEPSIE,New York,12603,-73.87120246,41.65586938
Residential,Single Family Dwelling,1 LYNN ROAD,POUGHKEEPSIE,New York,12603,-73.88499279,41.65597246
Residential,Single Family Dwelling,4 MANOR WAY,POUGHKEEPSIE,New York,12603,-73.9156276,41.65628577
Residential,Single Family Dwelling,95 COLBURN DRIVE,POUGHKEEPSIE,New York,12603,-73.8953586,41.65609757
Residential,Single Family Dwelling,4 ANDREA DRIVE,POUGHKEEPSIE,New York,12603,-73.89437704,41.65610074
Residential,Single Family Dwelling,45 FLOWER HILL ROAD,POUGHKEEPSIE,New York,12603,-73.92163019,41.65631382
Residential,Single Family Dwelling,32 OLD FARMS ROAD,POUGHKEEPSIE,New York,12603,-73.90849635,41.65621302
Residential,Single Family Dwelling,33 HAGAN DRIVE,POUGHKEEPSIE,New York,12603,-73.90970198,41.65620771
Residential,Single Family Dwelling,2 LYNN ROAD,POUGHKEEPSIE,New York,12603,-73.88419721,41.65593283
Residential,Single Family Dwelling,45 OLD FARMS ROAD,POUGHKEEPSIE,New York,12603,-73.90696049,41.65620517
Residential,Single Family Dwelling,80 ROUND HILL ROAD,POUGHKEEPSIE,New York,12603,-73.90230571,41.65617364
Residential,Single Family Dwelling,6 ANDREA DRIVE,POUGHKEEPSIE,New York,12603,-73.8940161,41.65606547
Residential,Single Family Dwelling,5 PASTURE LANE,POUGHKEEPSIE,New York,12603,-73.91223097,41.65626461
Residential,Single Family Dwelling,42 FLOWER HILL ROAD,POUGHKEEPSIE,New York,12603,-73.92248949,41.6564016
Residential,Single Family Dwelling,12 PASTURE LANE,POUGHKEEPSIE,New York,12603,-73.91374585,41.65627429
Residential,Single Family Dwelling,15 ROMCA ROAD,POUGHKEEPSIE,New York,12603,-73.87040419,41.65589173
Residential,Single Family Dwelling,17 FLOWER HILL ROAD,POUGHKEEPSIE,New York,12603,-73.92414138,41.65639639
Residential,Single Family Dwelling,5 ORCHARD PARK,POUGHKEEPSIE,New York,12603,-73.87698367,41.65597522
Residential,Single Family Dwelling,20 SOUTH VIEW COURT,POUGHKEEPSIE,New York,12603,-73.84202635,41.65559506
Residential,Single Family Dwelling,7 KENZBRIT COURT,POUGHKEEPSIE,New York,12603,-73.88140346,41.65601832
Residential,Single Family Dwelling,28 DAISY LANE,POUGHKEEPSIE,New York,12603,-73.86697963,41.65587344
Commercial,Personal and Repair Services,2063 NEW HACKENSACK ROAD,POUGHKEEPSIE,New York,12603,-73.87502815,41.65589543
Residential,Single Family Dwelling,14 MIRON DRIVE,POUGHKEEPSIE,New York,12603,-73.91499081,41.65633322
Residential,Single Family Dwelling,2 VOLINO DRIVE,POUGHKEEPSIE,New York,12603,-73.91095918,41.65628556
Residential,Single Family Dwelling,94 ROUND HILL ROAD,POUGHKEEPSIE,New York,12603,-73.89950171,41.65623783
Residential,Single Family Dwelling,96 COLBURN DRIVE,POUGHKEEPSIE,New York,12603,-73.89470804,41.65617282
Residential,Single Family Dwelling,8 LUDLOW DRIVE,POUGHKEEPSIE,New York,12603,-73.91752312,41.65640301
Residential,Single Family Dwelling,32 KINDERHOOK DRIVE,POUGHKEEPSIE,New York,12603,-73.92013843,41.65644327
Residential,Single Family Dwelling,96 ROUND HILL ROAD,POUGHKEEPSIE,New York,12603,-73.89911959,41.65622863
Residential,Single Family Dwelling,5 BALDWIN ROAD,POUGHKEEPSIE,New York,12603,-73.83749802,41.65557425
Commercial,Professional/Technical Services,2064 NEW HACKENSACK ROAD,POUGHKEEPSIE,New York,12603,-73.87419624,41.655876
Residential,Single Family Dwelling,27 HASBROUCK DRIVE,POUGHKEEPSIE,New York,12603,-73.91939209,41.65643636
Residential,Single Family Dwelling,8 ARBOR HILL DRIVE,POUGHKEEPSIE,New York,12603,-73.86223368,41.65581843
Residential,Single Family Dwelling,54 OLD FARMS ROAD,POUGHKEEPSIE,New York,12603,-73.90622726,41.65630437
Residential,Single Family Dwelling,92 ROUND HILL ROAD,POUGHKEEPSIE,New York,12603,-73.8999833,41.65626199
Residential,Single Family Dwelling,5 LUDLOW DRIVE,POUGHKEEPSIE,New York,12603,-73.91813703,41.65643763
Residential,Multi - Family Dwelling,163 SMITH ROAD,POUGHKEEPSIE,New York,12603,-73.82829179,41.65558594
Residential,Single Family Dwelling,33 KINDERHOOK DRIVE,POUGHKEEPSIE,New York,12603,-73.92073916,41.65648283
Residential,Single Family Dwelling,10 TWIN HILLS ROAD,POUGHKEEPSIE,New York,12603,-73.89855999,41.65623361
Residential,Single Family Dwelling,5 ARBOR HILL DRIVE,POUGHKEEPSIE,New York,12603,-73.86084624,41.65587572
Residential,Single Family Dwelling,32 RED OAKS MILL ROAD,POUGHKEEPSIE,New York,12603,-73.86912842,41.65598402
Commercial,Retail Trade,25 RED BARN LANE,POUGHKEEPSIE,New York,12603,-73.92530077,41.65646048
Residential,Single Family Dwelling,6 COLBURN DRIVE,POUGHKEEPSIE,New York,12603,-73.89216722,41.65619382
Residential,Single Family Dwelling,22 HIGH ACRES DRIVE,POUGHKEEPSIE,New York,12603,-73.83549725,41.6556412
Residential,Single Family Dwelling,82 ROUND HILL ROAD,POUGHKEEPSIE,New York,12603,-73.90187159,41.65629339
Residential,Single Family Dwelling,90 ROUND HILL ROAD,POUGHKEEPSIE,New York,12603,-73.90033612,41.65630025
Residential,Single Family Dwelling,3 WOODWARD ROAD,POUGHKEEPSIE,New York,12603,-73.89715946,41.65622781
Residential,Single Family Dwelling,28 HASBROUCK DRIVE,POUGHKEEPSIE,New York,12603,-73.91878721,41.65648627
Residential,Single Family Dwelling,7 HETTINGER LANE,POUGHKEEPSIE,New York,12603,-73.8300516,41.65561546
Residential,Single Family Dwelling,14 ROMCA ROAD,POUGHKEEPSIE,New York,12603,-73.87114219,41.65602549
Residential,Single Family Dwelling,14 FLOWER HILL ROAD,POUGHKEEPSIE,New York,12603,-73.92337258,41.6565431
Residential,Single Family Dwelling,10 PASTURE LANE,POUGHKEEPSIE,New York,12603,-73.91334098,41.65643004
Residential,Single Family Dwelling,1 COLBURN DRIVE,POUGHKEEPSIE,New York,12603,-73.89103975,41.65621669
Residential,Single Family Dwelling,42 FLOWER HILL ROAD,POUGHKEEPSIE,New York,12603,-73.92259719,41.65651884
Residential,Single Family Dwelling,2 BALDWIN ROAD,POUGHKEEPSIE,New York,12603,-73.83660701,41.6557073
Residential,Single Family Dwelling,88 ROUND HILL ROAD,POUGHKEEPSIE,New York,12603,-73.90070887,41.65633781
Residential,Single Family Dwelling,11 MIRON DRIVE,POUGHKEEPSIE,New York,12603,-73.9142944,41.65643714
Residential,Single Family Dwelling,11 TWIN HILLS ROAD,POUGHKEEPSIE,New York,12603,-73.89792766,41.65628549
Residential,Single Family Dwelling,84 ROUND HILL ROAD,POUGHKEEPSIE,New York,12603,-73.90154821,41.65635436
Residential,Single Family Dwelling,79 ROUND HILL ROAD,POUGHKEEPSIE,New York,12603,-73.90316094,41.65633668
Commercial,Personal and Repair Services,2063 NEW HACKENSACK ROAD,POUGHKEEPSIE,New York,12603,-73.87529336,41.65608021
Residential,Single Family Dwelling,31 SOUTH VIEW COURT,POUGHKEEPSIE,New York,12603,-73.84408303,41.6557781
Residential,Single Family Dwelling,86 ROUND HILL ROAD,POUGHKEEPSIE,New York,12603,-73.90118289,41.6563693
Residential,Single Family Dwelling,31 OLD FARMS ROAD,POUGHKEEPSIE,New York,12603,-73.90773253,41.65641053
Residential,Single Family Dwelling,9 ANDREA DRIVE,POUGHKEEPSIE,New York,12603,-73.89292442,41.65628991
Residential,Single Family Dwelling,399 NOXON ROAD,POUGHKEEPSIE,New York,12603,-73.84620251,41.65585239
Residential,Single Family Dwelling,16 MILLBANK ROAD,POUGHKEEPSIE,New York,12603,-73.90428617,41.65641841
Residential,Single Family Dwelling,8 PASTURE LANE,POUGHKEEPSIE,New York,12603,-73.91299432,41.65653389
Residential,Single Family Dwelling,6 LUDLOW DRIVE,POUGHKEEPSIE,New York,12603,-73.9174444,41.6565675
Residential,Single Family Dwelling,30 OLD FARMS ROAD,POUGHKEEPSIE,New York,12603,-73.9083806,41.65647638
Residential,Single Family Dwelling,16 ROMCA ROAD,POUGHKEEPSIE,New York,12603,-73.87115431,41.6561603
Residential,Single Family Dwelling,3 PASTURE LANE,POUGHKEEPSIE,New York,12603,-73.91194551,41.65651318
Residential,Single Family Dwelling,25 DAISY LANE,POUGHKEEPSIE,New York,12603,-73.86593975,41.6560804
Residential,Single Family Dwelling,97 COLBURN DRIVE,POUGHKEEPSIE,New York,12603,-73.89528743,41.65638858
Residential,Single Family Dwelling,14 FLOWER HILL ROAD,POUGHKEEPSIE,New York,12603,-73.92331602,41.65665564
Residential,Single Family Dwelling,30 KINDERHOOK DRIVE,POUGHKEEPSIE,New York,12603,-73.92011123,41.65665748
Residential,Single Family Dwelling,26 HAGAN DRIVE,POUGHKEEPSIE,New York,12603,-73.91132692,41.6565499
Residential,Single Family Dwelling,25 HASBROUCK DRIVE,POUGHKEEPSIE,New York,12603,-73.91929464,41.65664586
Residential,Single Family Dwelling,27 RED OAKS MILL ROAD,POUGHKEEPSIE,New York,12603,-73.86818349,41.65614229
Residential,Single Family Dwelling,4 LYNN ROAD,POUGHKEEPSIE,New York,12603,-73.8843367,41.65628578
Residential,Single Family Dwelling,3 LUDLOW DRIVE,POUGHKEEPSIE,New York,12603,-73.91797385,41.65663221
Residential,Single Family Dwelling,47 OLD FARMS ROAD,POUGHKEEPSIE,New York,12603,-73.90695267,41.65651102
Residential,Single Family Dwelling,9 BEEKMAN LANE,POUGHKEEPSIE,New York,12603,-73.9163493,41.65658972
Residential,Single Family Dwelling,31 KINDERHOOK DRIVE,POUGHKEEPSIE,New York,12603,-73.9206938,41.65668358
Residential,Single Family Dwelling,196 SMITH ROAD,POUGHKEEPSIE,New York,12603,-73.83277063,41.65581187
Residential,Single Family Dwelling,7 BALDWIN ROAD,POUGHKEEPSIE,New York,12603,-73.83760381,41.65585544
Residential,Single Family Dwelling,28 RED OAKS MILL ROAD,POUGHKEEPSIE,New York,12603,-73.86898772,41.65620131
Residential,Single Family Dwelling,6 ARBOR HILL DRIVE,POUGHKEEPSIE,New York,12603,-73.86244345,41.65610305
Residential,Single Family Dwelling,9 ORCHARD PARK,POUGHKEEPSIE,New York,12603,-73.87697735,41.65626841
Residential,Single Family Dwelling,31 HAGAN DRIVE,POUGHKEEPSIE,New York,12603,-73.90986814,41.65659469
Residential,Single Family Dwelling,7 ANDREA DRIVE,POUGHKEEPSIE,New York,12603,-73.89324917,41.65645179
Residential,Single Family Dwelling,26 HASBROUCK DRIVE,POUGHKEEPSIE,New York,12603,-73.91874313,41.65667823
Residential,Single Family Dwelling,6 PASTURE LANE,POUGHKEEPSIE,New York,12603,-73.9127194,41.65663865
Residential,Single Family Dwelling,56 OLD FARMS ROAD,POUGHKEEPSIE,New York,12603,-73.90612763,41.65657559
Residential,Single Family Dwelling,175 SMITH ROAD,POUGHKEEPSIE,New York,12603,-73.83039854,41.65580771
Residential,Single Family Dwelling,51 STRINGHAM ROAD,POUGHKEEPSIE,New York,12603,-73.79839089,41.6555078
Residential,Single Family Dwelling,15 MERRY HILL ROAD,POUGHKEEPSIE,New York,12603,-73.86454742,41.65621092
Residential,Single Family Dwelling,26 DAISY LANE,POUGHKEEPSIE,New York,12603,-73.86664426,41.65624099
Residential,Single Family Dwelling,3 LYNN ROAD,POUGHKEEPSIE,New York,12603,-73.88501682,41.6563627
Residential,Single Family Dwelling,10 ORCHARD PARK,POUGHKEEPSIE,New York,12603,-73.87643058,41.65633085
Residential,Single Family Dwelling,26 SOUTH VIEW COURT,POUGHKEEPSIE,New York,12603,-73.84221558,41.65597721
Residential,Single Family Dwelling,18 ROMCA ROAD,POUGHKEEPSIE,New York,12603,-73.8711482,41.65629105
Residential,Single Family Dwelling,9 MIRON DRIVE,POUGHKEEPSIE,New York,12603,-73.91403536,41.65669864
Residential,Single Family Dwelling,24 HIGH ACRES DRIVE,POUGHKEEPSIE,New York,12603,-73.83556619,41.65596621
Residential,Single Family Dwelling,10 KENZBRIT COURT,POUGHKEEPSIE,New York,12603,-73.88087878,41.65639738
Residential,Single Family Dwelling,29 OLD FARMS ROAD,POUGHKEEPSIE,New York,12603,-73.90746051,41.6566335
Residential,Single Family Dwelling,35 HONEYMOON LANE,POUGHKEEPSIE,New York,12603,-73.83925617,41.65602226
Residential,Single Family Dwelling,7 BEEKMAN LANE,POUGHKEEPSIE,New York,12603,-73.9165272,41.65673847
Residential,Single Family Dwelling,15 FLOWER HILL ROAD,POUGHKEEPSIE,New York,12603,-73.92412315,41.65681133
Residential,Multi - Family Dwelling,163 SMITH ROAD,POUGHKEEPSIE,New York,12603,-73.82836449,41.65587049
Residential,Single Family Dwelling,81 ROUND HILL ROAD,POUGHKEEPSIE,New York,12603,-73.90280876,41.65661801
Residential,Single Family Dwelling,23 HASBROUCK DRIVE,POUGHKEEPSIE,New York,12603,-73.91929002,41.65683033
Residential,Single Family Dwelling,21 ROMCA ROAD,POUGHKEEPSIE,New York,12603,-73.87006659,41.65636037
Residential,Single Family Dwelling,194 CEDAR VALLEY ROAD,POUGHKEEPSIE,New York,12603,-73.88799398,41.6565428
Residential,Single Family Dwelling,24 HAGAN DRIVE,POUGHKEEPSIE,New York,12603,-73.91169948,41.65675164
Residential,Single Family Dwelling,5 ANDREA DRIVE,POUGHKEEPSIE,New York,12603,-73.893596,41.6565922
Residential,Single Family Dwelling,11 KENZBRIT COURT,POUGHKEEPSIE,New York,12603,-73.88162383,41.656475
Residential,Single Family Dwelling,14 DALEY ROAD,POUGHKEEPSIE,New York,12603,-73.85960155,41.65623934
Residential,Single Family Dwelling,4 PASTURE LANE,POUGHKEEPSIE,New York,12603,-73.9124629,41.65677221
Residential,Single Family Dwelling,3 ARBOR HILL DRIVE,POUGHKEEPSIE,New York,12603,-73.86149873,41.65626805
Residential,Single Family Dwelling,28 KINDERHOOK DRIVE,POUGHKEEPSIE,New York,12603,-73.92004741,41.65687768
Residential,Single Family Dwelling,29 KINDERHOOK DRIVE,POUGHKEEPSIE,New York,12603,-73.920713,41.65688962
Residential,Single Family Dwelling,4 LUDLOW DRIVE,POUGHKEEPSIE,New York,12603,-73.91738389,41.65684948
Residential,Single Family Dwelling,14 MILLBANK ROAD,POUGHKEEPSIE,New York,12603,-73.90412384,41.65670569
Residential,Single Family Dwelling,10 HOGAN DRIVE,POUGHKEEPSIE,New York,12603,-73.87282764,41.65644747
Residential,Single Family Dwelling,17 MERRY HILL ROAD,POUGHKEEPSIE,New York,12603,-73.86526256,41.65636124
Residential,Single Family Dwelling,8 HOGAN DRIVE,POUGHKEEPSIE,New York,12603,-73.87316154,41.6564505
Residential,Single Family Dwelling,29 HAGAN DRIVE,POUGHKEEPSIE,New York,12603,-73.91010971,41.65675452
Residential,Single Family Dwelling,2 COLBURN DRIVE,POUGHKEEPSIE,New York,12603,-73.89166852,41.65659467
Residential,Single Family Dwelling,12 HOGAN DRIVE,POUGHKEEPSIE,New York,12603,-73.87244305,41.65643436
Residential,Single Family Dwelling,28 OLD FARMS ROAD,POUGHKEEPSIE,New York,12603,-73.90827271,41.65676913
Residential,Single Family Dwelling,6 HOGAN DRIVE,POUGHKEEPSIE,New York,12603,-73.87353529,41.65646362
Residential,Single Family Dwelling,49 FLOWER HILL ROAD,POUGHKEEPSIE,New York,12603,-73.92187175,41.65687866
Residential,Single Family Dwelling,4 HOGAN DRIVE,POUGHKEEPSIE,New York,12603,-73.87389352,41.65649126
Residential,Single Family Dwelling,2 HOGAN DRIVE,POUGHKEEPSIE,New York,12603,-73.87422865,41.65650171
